t_s,t_after_step_s,delta_rad,omega_pu,freq_hz,speed_rpm,Pm_mw,Pm_pu,Pe_mw,Pe_pu,Pe_demand_mw,valve_pu,P_fuel_pu,fsrn_pu,fsra_pu,fsrt_pu,fsr_pu,fuel_kg_s,cum_fuel_kg,active_branch
8.98,3.9800000000000004,-12.562507876676674,0.9921406395161718,59.528438370970306,3571.7063022582183,13.922668113472305,0.6053333962379264,13.83495342983961,0.6015197143408526,14.0,0.62683014391802,0.6218402774919606,0.6267714636574174,0.6277060431083819,0.6301587709345313,0.6267714636574174,0.8825930262675942,7.324228634045309,0
9.0,4.0,-12.62171476122326,0.992154239969937,59.52925439819622,3571.755263891773,13.922698196990746,0.605334704216989,13.835239039368679,0.6015321321464643,14.0,0.6268223399888522,0.6218443906415806,0.6267639652430674,0.627698794666842,0.6301507968772768,0.6267639652430674,0.8825988641608635,7.341880552949593,0
9.02,4.02,-12.680819250337127,0.9921678007510755,59.530068045064525,3571.8040827038712,13.922727558411248,0.605335980800489,13.835523815772586,0.6015445137292429,14.0,0.6268145782394415,0.6218482895177345,0.6267565297344786,0.6276928023076408,0.6301428897144324,0.6267565297344786,0.8826043979305924,7.359532585570507,0
9.040000000000001,4.040000000000001,-12.739821643028643,0.9921813218957216,59.5308793137433,3571.852758824598,13.922756436725987,0.6053372363793907,13.835807759810153,0.6015568591221806,14.0,0.6268068610667676,0.6218519891032673,0.6267491540998441,0.6276839533379273,0.6301350467091305,0.6267491540998441,0.8826096488422968,7.377184726038237,0
9.06,4.0600000000000005,-12.798722237906086,0.9921948034745746,59.53168820847447,3571.901292508468,13.922785039870497,0.6053384799943694,13.836090872966066,0.601569168389829,14.0,0.6267991901722629,0.6218555035475943,0.6267418350446821,0.6276771489203287,0.6301272648210803,0.6267418350446821,0.8826146369785859,7.3948369688964455,0
9.08,4.08,-12.857521332926359,0.9922082455879996,59.532494735279975,3571.9496841167984,13.92281354655719,0.60533971941553,13.836373157347992,0.6015814416238258,14.0,0.6267915666198893,0.6218588461791557,0.6267345690575263,0.6276705195321218,0.6301195407539276,0.6267345690575263,0.882619381256839,7.4124893090788,0
9.1,4.1,-12.916219225191858,0.9922216483615723,59.53329890169434,3571.99793410166,13.922842108057988,0.6053409612199125,13.836654615593021,0.601593678938827,14.0,0.6267839908911274,0.6218620295206986,0.6267273524515596,0.6276617138864348,0.6301118709992323,0.6267273524515596,0.8826238994508958,7.430141741885877,0
9.120000000000001,4.120000000000001,-12.97481621078007,0.9922350119419915,59.53410071651949,3572.0460429911695,13.922870849920306,0.6053422108661003,13.836935250781824,0.601605880468775,14.0,0.6267764629368473,0.6218650653060217,0.6267201814028448,0.6276578311859023,0.6301042518772579,0.6267201814028448,0.8826282082148218,7.447794262962535,0
9.14,4.140000000000001,-13.033312584589456,0.9922483364929172,59.53490018957503,3572.094011374502,13.92289987381475,0.6053434727745544,13.837215066351263,0.6016180463630983,14.0,0.62676898223181,0.6218679645003576,0.6267130519892953,0.6276484134128081,0.6300966795768458,0.6267130519892953,0.8826323231118385,7.4654468682758015,0
9.16,4.16,-13.091708640236662,0.9922616221916173,59.53569733149704,3572.141839889822,13.922929259130164,0.6053447503969637,13.837494066023964,0.6016301767836506,14.0,0.6267615478206856,0.6218707373205963,0.6267059602221255,0.627642646110988,0.6300891501905453,0.6267059602221255,0.882636258643026,7.48309955409335,0
9.18,4.18,-13.15000466995885,0.9922748692254069,59.536492153524414,3572.189529211465,13.922959064733872,0.6053460462927771,13.837772253733545,0.6016422719014585,14.0,0.6267541583678591,0.6218733932588442,0.6266989020792493,0.6276357804114165,0.63008165974882,0.6266989020792493,0.8826400282807619,7.500752316962587,0
9.200000000000001,4.200000000000001,-13.208200964553406,0.9922880777886411,59.53728466731847,3572.237080039108,13.922989330571838,0.6053473621987756,13.838049633561466,0.6016543318939768,14.0,0.6267468122016516,0.6218759411063741,0.626691873533521,0.627627648360428,0.6300742042508911,0.626691873533521,0.8826436445027137,7.5184051536904235,0
9.22,4.220000000000001,-13.266297813335493,0.9923012480799193,59.53807488479516,3572.2844930877095,13.923020079233142,0.6053486990970932,13.838326209678305,0.601666356942535,14.0,0.6267395073567674,0.6218783889784995,0.6266848705789988,0.6276226510603776,0.6300667796931997,0.6266848705789988,0.8826471188271426,7.536058061323722,0
9.24,4.24,-13.324295504113394,0.9923143802993555,59.53886281796133,3572.33176907768,13.923051317570174,0.6053500572856597,13.838601986286466,0.6016783472298464,14.0,0.6267322416172495,0.6218807443420067,0.6266778892565869,0.6276136465732991,0.6300593820960277,0.6266778892565869,0.8826504618518406,7.553711037130511,0
9.26,4.26,-13.382194323190037,0.9923274746464609,59.539648478787655,3572.3789087272594,13.923083038066476,0.6053514364376729,13.838876967575679,0.601690302938073,14.0,0.6267250125520227,0.6218830140405217,0.6266709256739349,0.6276089508780988,0.6300520075269458,0.6266709256739349,0.882653683290132,7.57136407858193,0
9.28,4.279999999999999,-13.439994555371591,0.9923405313178105,59.540431879068635,3572.4259127441182,13.923115220392964,0.6053528356692593,13.839151157674022,0.6017022242466966,14.0,0.6267178175545106,0.621885204323822,0.6266639760273507,0.6276011954714404,0.6300446521226404,0.6266639760273507,0.8826567920124783,7.589017183334956,0
9.3,4.300000000000001,-13.497696484000073,0.9923535505053499,59.541213030320996,3572.4727818192596,13.923147832679888,0.6053542535947778,13.83942456061235,0.6017141113309717,14.0,0.6267106538742389,0.6218873208744378,0.6266570366176866,0.6275942565112649,0.6300373121083458,0.6266570366176866,0.8826597960842324,7.606670349215925,0
9.32,4.32,-13.555300390992327,0.992366532394623,59.54199194367738,3572.5195166206427,13.923180832886159,0.6053556883863548,13.839697180287084,0.601725964360308,14.0,0.6267035186502382,0.6218893688365421,0.6266501038669487,0.6275894863580131,0.6300299838150345,0.6266501038669487,0.8826627028066445,7.624323574204833,0
9.34,4.34,-13.61280655689572,0.99237947716334,59.5427686298004,3572.566117788024,13.92321417004523,0.6053571378280534,13.83996902043014,0.6017377834969626,14.0,0.6266964089406393,0.6218913528443539,0.6266431743316877,0.6275807661767541,0.6300226636948523,0.6266431743316877,0.8826655187571743,7.641976856420471,0
9.36,4.359999999999999,-13.670215260950744,0.9923923849801339,59.54354309880804,3572.612585928482,13.923247785432883,0.6053585993666472,13.840240084582813,0.6017495688949049,14.0,0.6266893217498332,0.621893277049858,0.6266362447145832,0.6275741614188459,0.6300153483345045,0.6266362447145832,0.8826682498288343,7.659630194106331,0
9.38,4.380000000000001,-13.727526781164057,0.9924052560034482,59.544315360206895,3572.658921612414,13.92328161371831,0.6053600701616656,13.840510376072414,0.6017613206988006,14.0,0.6266822540545747,0.6218951451513174,0.6266293118747788,0.6275682315515263,0.6300080344667615,0.6266293118747788,0.8826709012706597,7.677283585617327,0
9.4,4.4,-13.784741394390046,0.9924180903806292,59.54508542283775,3572.7051253702653,13.923315584036965,0.6053615471320419,13.840779897993215,0.6017730390431832,14.0,0.6266752028276379,0.6218969604213576,0.626622372836239,0.6275596458936342,0.6300007189802305,0.626622372836239,0.8826734777275671,7.694937029407309,0
9.42,4.42,-13.84185937641404,0.9924308882472218,59.54585329483331,3572.7511976899987,13.923349620945988,0.6053630269976517,13.84104865319166,0.6017847240518113,14.0,0.6266681650583705,0.6218987257332196,0.6266154247941822,0.6275554854497205,0.6299933989279249,0.6266154247941822,0.8826759832776175,7.712590524017361,0
9.44,4.4399999999999995,-13.898881002049091,0.992443649726302,59.546618983578114,3572.7971390146868,13.923383645448732,0.605364506323858,13.841316644252343,0.6017963758370584,14.0,0.6266611377740264,0.6219004435897051,0.6266084651211058,0.6275457297675311,0.6299860715330388,0.6266084651211058,0.882678421473098,7.730244068064867,0
9.46,4.460000000000001,-13.955806545225167,0.9924563749281163,59.54738249568698,3572.842949741219,13.92341757577401,0.6053659815553918,13.841583873490444,0.6018079944995846,14.0,0.6266541180554782,0.6219021161472055,0.6266014913699082,0.6275418576167443,0.6299787341953808,0.6266014913699082,0.8826807953746276,7.747897660233346,0
9.48,4.48,-14.012636279093442,0.9924690639496864,59.54814383698118,3572.888630218871,13.923451328286422,0.6053674490559314,13.841850342943415,0.6018195801279745,14.0,0.6266471030549876,0.6219037452436377,0.6265945012772851,0.627534101103132,0.6299713844937931,0.6265945012772851,0.8826831075908064,7.7655512992630005,0
9.5,4.5,-14.069370476122337,0.9924817168746729,59.54890301248037,3572.934180748822,13.923484818178258,0.6053689051381852,13.842116054368132,0.6018311327986144,14.0,0.6266400900091031,0.6219053324219359,0.6265874927646482,0.6275265751014757,0.6299640201898205,0.6265874927646482,0.8826853603115582,7.783204983942023,0
9.52,4.52,-14.126009408200257,0.9924943337732658,59.54966002639595,3572.979601583757,13.923517960199032,0.60537034609561,13.842381009238583,0.6018426525755906,14.0,0.6266330762517978,0.6219068789549697,0.6265804639387648,0.6275210572059563,0.6299566392284603,0.6265804639387648,0.8826875553434979,7.800858713098574,0
9.540000000000001,4.540000000000001,-14.182553346738088,0.9925069147022183,59.5504148821331,3573.024892927986,13.923550669298175,0.6053717682303554,13.842645208746585,0.6018541395107211,14.0,0.6266260592253899,0.62190838586915,0.6265734130909875,0.6275131941176835,0.6299492397384554,0.6265734130909875,0.8826896941434356,7.818512485593445,0
9.56,4.5600000000000005,-14.239002562768277,0.9925194597049695,59.55116758229817,3573.0700549378903,13.923582861197618,0.6053731678781573,13.842908653804361,0.6018655936436679,14.0,0.6266190364897611,0.6219098539665926,0.6265663386956275,0.6275057373637224,0.6299418200317871,0.6265663386956275,0.8826917778498335,7.836166300313377,0
9.58,4.58,-14.295357327044696,0.9925319688118427,59.55191812871056,3573.1150877226337,13.92361445292952,0.6053745414317183,13.843171345048695,0.6018770150021172,14.0,0.6266120057304712,0.621911283846917,0.6265592394075701,0.6275003174792381,0.6299343786019794,0.6265592394075701,0.8826938073137464,7.853820156165012,0
9.6,4.6,-14.351617910143633,0.9925444420403392,59.55266652242035,3573.159991345221,13.92364536333306,0.6053758853623069,13.843433282847124,0.6018884036020489,14.0,0.6266049647656056,0.6219126759287097,0.6265521140589344,0.6274907689058007,0.6299269141209559,0.6265521140589344,0.8826957831292841,7.871474052069442,0
9.620000000000001,4.620000000000001,-14.407784582552745,0.9925568793954802,59.553412763728815,3573.204765823729,13.9236755134453,0.6053771962367522,13.843694467305085,0.6018997594480472,14.0,0.6265979115506478,0.6219140304679346,0.626544961655291,0.6274877006393802,0.6299194254372631,0.626544961655291,0.8826977056597424,7.889127986957334,0
9.64,4.640000000000001,-14.463857614771921,0.9925692808702357,59.55415685221414,3573.2494111328483,13.923704826934326,0.6053784707362752,13.843954898274951,0.6019110825336935,14.0,0.6265908441832883,0.6219153475786763,0.6265377813709515,0.627478238454088,0.6299119115699425,0.6265377813709515,0.8826995750670444,7.906781959764602,0
9.66,4.66,-14.51983727739502,0.9925816464459825,59.55489878675895,3573.293927205537,13.923733230387626,0.6053797056690272,13.844214575365633,0.601922372841984,14.0,0.6265837609058973,0.6219166272493898,0.6265305725440248,0.6274714933195775,0.629904371706204,0.6265305725440248,0.8827013913348041,7.92443596942862,0
9.68,4.68,-14.575723841199316,0.9925939760930252,59.55563856558152,3573.338313934891,13.9237606536302,0.6053808979839218,13.844473497953532,0.6019336303458057,14.0,0.6265766601078546,0.6219178693607486,0.6265233346707958,0.6274652224707995,0.6298968051949261,0.6265233346707958,0.8827031542936583,7.942090014884904,0
9.700000000000001,4.700000000000001,-14.631517577226704,0.9926062697711583,59.556376186269496,3573.3825711761697,13.923787029969212,0.6053820447812701,13.844731665194326,0.601944855008449,14.0,0.6265695403264827,0.6219190737015332,0.6265160673996999,0.6274567346160904,0.6298892115413378,0.6265160673996999,0.8827048636438182,7.959744095064281,0
9.72,4.720000000000001,-14.687218756858217,0.9926185274302413,59.55711164581447,3573.426698748868,13.923812296393498,0.6053831433214565,13.844989076035068,0.6019560467841334,14.0,0.6265624002471455,0.6219202399831192,0.6265087705251613,0.6274506470478157,0.6298815904017717,0.6265087705251613,0.882706518975632,7.977398208890475,0
9.74,4.74,-14.742827651890654,0.992630749010838,59.557844940650284,3573.470696439017,13.92383639376476,0.6053841910332504,13.8452457292276,0.6019672056185913,14.0,0.6265552387026456,0.6219213678543489,0.6265014439807569,0.6274426275811852,0.6298739415760687,0.6265014439807569,0.8827081197906933,7.995052355278138,0
9.76,4.76,-14.798344534599897,0.9926429344448355,59.55857606669013,3573.514564001408,13.923859266932832,0.6053851855188188,13.845501623341548,0.6019783314496325,14.0,0.6265480546716734,0.6219224569137103,0.6264940878326061,0.6274363686921962,0.6298662650025518,0.6264940878326061,0.882709665519126,8.012706533131235,0
9.78,4.779999999999999,-14.853769677807698,0.9926550836561178,59.559305019367066,3573.558301162024,13.923880864859886,0.6053861245591255,13.845756756778476,0.6019894242077598,14.0,0.6265408472767718,0.6219235067222921,0.6264867022721572,0.6274298796160671,0.6298585607496967,0.6264867022721572,0.882711155537973,8.030360741341806,0
9.8,4.800000000000001,-14.909103354937162,0.9926671965612267,59.5600317936736,3573.601907620416,13.923901140679256,0.6053870061164893,13.84601112778576,0.6020004838167722,14.0,0.6265336157814902,0.6219245168145344,0.6264792876091129,0.6274211763508213,0.629850829010235,0.6264792876091129,0.8827125891864535,8.048014978789052,0
9.82,4.82,-14.964345840065794,0.992679273070031,59.56075638420186,3573.6453830521114,13.923920051744293,0.6053878283367085,13.846264734470655,0.6020115101943763,14.0,0.6265263595871637,0.6219254867086341,0.6264718442642587,0.6274144638892706,0.6298430700938017,0.6264718442642587,0.8827139657807327,8.065669244338723,0
9.84,4.84,-15.01949740797432,0.9926913130864166,59.561478785184995,3573.6887271110995,13.923937559648712,0.605388589549944,13.846517574814749,0.6020225032528151,14.0,0.6265190782290513,0.6219264159162435,0.6264643727620427,0.6274072846915761,0.6298352844193406,0.6264643727620427,0.882715284627687,8.083323536842807,0
9.86,4.859999999999999,-15.074558334188392,0.9927033165089566,59.5621989905374,3573.731939432244,13.923953630215467,0.6053892882702376,13.846769646688092,0.6020334628994822,14.0,0.6265117713720997,0.6219273039509411,0.6264568737233551,0.6273985633386242,0.6298274725082277,0.6264568737233551,0.8827165450369263,8.100977855139453,0
9.88,4.880000000000001,-15.129528895015852,0.9927152832315718,59.562916993894305,3573.7750196336583,13.923968233470207,0.6053899231943568,13.847020947863008,0.6020443890375221,14.0,0.6265044388064412,0.6219281503359883,0.6264493478583985,0.6273939707446876,0.6298196349773466,0.6264493478583985,0.8827177463318041,8.118632198053142,0
9.9,4.9,-15.184409367580715,0.9927272131442227,59.563632788653365,3573.8179673192017,13.923981343590535,0.6053904931995885,13.847271476028679,0.6020552815664643,14.0,0.626497080442216,0.6219289546117079,0.6264417959591795,0.6273844031073689,0.6298117725307666,0.6264417959591795,0.8827188878598895,8.136286564395059,0
9.92,4.92,-15.239200029848798,0.9927391061335257,59.56434636801154,3573.8607820806924,13.923992938836948,0.6053909973407369,13.847521228804037,0.6020661403827843,14.0,0.6264896963046346,0.6219297163413507,0.6264342188928117,0.6273784204510875,0.6298038859541519,0.6264342188928117,0.8827199690012935,8.153940952963671,0
9.94,4.9399999999999995,-15.29390116065183,0.9927509620834181,59.56505772500508,3573.903463500305,13.924003001467993,0.6053914348464344,13.847770203751779,0.6020769653805121,14.0,0.6264822865283151,0.6219304351169926,0.6264266175942425,0.627370589929601,0.6297959761064785,0.6264266175942425,0.8827209891770395,8.171595362545453,0
9.96,4.960000000000001,-15.348513039704605,0.9927627808757649,59.56576685254589,3573.9460111527533,13.924011517638963,0.6053918051147376,13.848018398391064,0.6020877564517854,14.0,0.6264748513517737,0.6219311105642433,0.6264189930595992,0.6273621374065813,0.6297880439137891,0.6264189930595992,0.8827219478557463,8.189249791915783,0
