3735	1.6825
3738	1.7
3741	1.7225
3744	1.7399999999999995
3747	1.7449999999999999
3750	1.7374999999999998
3753	1.7349999999999999
3756	1.7325
3759	1.7249999999999999
3762	1.7349999999999999
3765	1.7349999999999999
3768	1.7374999999999998
3771	1.75
3774	1.755
3777	1.7525
3780	1.77
3783	1.77
3786	1.75
3789	1.7325
3792	1.73
3795	1.73
3798	1.7374999999999998
3801	1.7425
3804	1.7425
3807	1.75
3810	1.7449999999999999
3813	1.7325
3816	1.7325
3819	1.7349999999999999
3822	1.7425
3825	1.75
3828	1.755
3831	1.7599999999999996
3834	1.7599999999999996
3837	1.75
3840	1.7399999999999995
3843	1.7325
3846	1.7249999999999999
3849	1.7274999999999998
3852	1.7474999999999998
3855	1.7449999999999999
3858	1.7274999999999998
3861	1.7374999999999998
3864	1.7425
3867	1.7249999999999999
3870	1.7225
3873	1.71
3876	1.7025
3879	1.6975000000000002
3882	1.7025
3885	1.6925
3888	1.695
3891	1.6875
3894	1.6725
3897	1.6725
3900	1.685
3903	1.6875
3906	1.68
3909	1.6625
3912	1.6675
3915	1.6775000000000002
3918	1.6775000000000002
3921	1.6825
3924	1.7025
3927	1.7
3930	1.6775000000000002
3933	1.6675
3936	1.665
3939	1.6675
3942	1.6675
3945	1.675
3948	1.69
3951	1.7075
3954	1.7
3957	1.685
3960	1.7025
3963	1.7025
3966	1.7025
3969	1.7
3972	1.7025
3975	1.71
3978	1.7249999999999999
3981	1.7399999999999995
3984	1.7399999999999995
3987	1.73
3990	1.7125
3993	1.695
3996	1.705
3999	1.71
4002	1.7025
4005	1.695
4008	1.685
4011	1.6775000000000002
4014	1.675
4017	1.675
4020	1.6825
4023	1.6925
4026	1.68
4029	1.6725
4032	1.6975000000000002
4035	1.705
4038	1.7
4041	1.7
4044	1.715
4047	1.7125
4050	1.705
4053	1.695
4056	1.7
4059	1.71
4062	1.71
4065	1.705
4068	1.7125
4071	1.7175000000000002
4074	1.7225
4077	1.7175000000000002
4080	1.7175000000000002
4083	1.7249999999999999
4086	1.7349999999999999
4089	1.7349999999999999
4092	1.7425
4095	1.7399999999999995
4098	1.73
4101	1.7175000000000002
4104	1.73
4107	1.7349999999999999
4110	1.7349999999999999
4113	1.7425
4116	1.7474999999999998
4119	1.7525
4122	1.7574999999999998
4125	1.755
4128	1.7525
4131	1.7599999999999996
4134	1.7525
4137	1.7474999999999998
4140	1.7574999999999998
4143	1.7674999999999998
4146	1.7625
4149	1.7574999999999998
4152	1.7599999999999996
4155	1.7674999999999998
4158	1.775
4161	1.7799999999999998
4164	1.7674999999999998
4167	1.7625
4170	1.7374999999999998
4173	1.7249999999999999
4176	1.7399999999999995
4179	1.7425
4182	1.7399999999999995
4185	1.75
4188	1.7525
4191	1.7425
4194	1.7374999999999998
4197	1.7349999999999999
4200	1.755
4203	1.815
4206	1.865
4209	1.8875
4212	1.9
4215	1.9
4218	1.9075
4221	1.905
4224	1.9075
4227	1.91
4230	1.91
4233	1.9075
4236	1.905
4239	1.905
4242	1.9
4245	1.8925
4248	1.895
4251	1.895
4254	1.8925
4257	1.89
4260	1.88
4263	1.8775
4266	1.885
4269	1.8825
4272	1.8825
4275	1.88
4278	1.875
4281	1.8625
4284	1.8575
4287	1.8475
4290	1.835
4293	1.815
4296	1.785
4299	1.75
4302	1.71
4305	1.665
4308	1.6425
4311	1.645
4314	1.6325
4317	1.62
4320	1.6125
4323	1.6
4326	1.6
4329	1.655
4332	1.755
4335	1.8325
4338	1.8525
4341	1.855
4344	1.86
4347	1.8625
4350	1.86
4353	1.86
4356	1.8675
4359	1.87
4362	1.87
4365	1.8675
4368	1.8575
4371	1.8475
4374	1.8475
4377	1.8475
4380	1.85
4383	1.8475
4386	1.85
4389	1.845
4392	1.84
4395	1.8425
4398	1.845
4401	1.8375
4404	1.825
4407	1.8175
4410	1.815
4413	1.815
4416	1.81
4419	1.8075
4422	1.805
4425	1.8075
4428	1.81
4431	1.7999999999999998
4434	1.8025
4437	1.8075
4440	1.805
4443	1.805
4446	1.81
4449	1.81
4452	1.81
4455	1.8025
4458	1.7974999999999999
4461	1.795
4464	1.805
4467	1.8075
4470	1.77
4473	1.7125
4476	1.64
4479	1.6175
4482	1.615
4485	1.6125
4488	1.6075
4491	1.6125
4494	1.6175
4497	1.6225
4500	1.6375
4503	1.64
4506	1.6425
4509	1.6325
4512	1.65
4515	1.66
4518	1.6775000000000002
4521	1.68
4524	1.6725
4527	1.6675
4530	1.6625
4533	1.6475
4536	1.6575
4539	1.665
4542	1.66
4545	1.665
4548	1.6625
4551	1.655
4554	1.6525
4557	1.655
4560	1.655
4563	1.655
4566	1.645
4569	1.635
4572	1.645
4575	1.6575
4578	1.6525
4581	1.6375
4584	1.6375
4587	1.635
4590	1.64
4593	1.65
4596	1.655
